13.04.2019;16:20:38;11765;90.3165;84.4748
13.04.2019;16:21:08;11793;90.1471;85.5033
13.04.2019;16:21:38;11825;90.2845;86.2327
13.04.2019;16:22:08;11853;90.2249;87.1208
13.04.2019;16:22:38;11885;90.0968;87.8624
13.04.2019;16:23:08;11913;89.108;88.4484
13.04.2019;16:23:38;11945;89.1217;88.9031
13.04.2019;16:24:08;11973;90.5637;88.4484
13.04.2019;16:24:38;12006;91.1268;88.3233
13.04.2019;16:25:08;12033;90.3943;86.8614
13.04.2019;16:25:38;12066;90.5454;86.7118
13.04.2019;16:26:08;12094;90.4355;87.7312
13.04.2019;16:26:38;12126;89.1125;88.1768
13.04.2019;16:27:08;12154;89.671;87.899
13.04.2019;16:27:38;12186;90.4859;88.0547
13.04.2019;16:28:08;12214;90.2753;88.0486
13.04.2019;16:28:38;12246;89.9091;88.0486
13.04.2019;16:29:08;12274;89.9686;88.189
13.04.2019;16:29:38;12306;89.7946;88.4759
13.04.2019;16:30:08;12334;89.2636;88.6193
13.04.2019;16:30:38;12365;89.2911;88.7597
13.04.2019;16:31:08;12394;89.9594;89.2205
13.04.2019;16:31:38;12426;89.5932;89.2114
13.04.2019;16:32:08;12454;89.4925;89.3548
13.04.2019;16:32:38;12486;90.4218;89.3548
13.04.2019;16:33:08;12514;90.6964;89.3457
13.04.2019;16:33:38;12546;89.8496;88.7566
13.04.2019;16:34:08;12574;90.0464;88.1737
13.04.2019;16:34:38;12606;89.9365;88.4575
13.04.2019;16:35:08;12634;89.9182;88.6193
13.04.2019;16:35:38;12666;89.8908;88.7597
13.04.2019;16:36:08;12694;89.9182;88.9153
13.04.2019;16:36:38;12726;89.9228;89.0649
13.04.2019;16:37:08;12754;90.0418;89.2053
13.04.2019;16:37:38;12786;89.964;89.3579
13.04.2019;16:38:08;12814;90.0006;89.4952
13.04.2019;16:38:38;12846;89.9411;89.6295
13.04.2019;16:39:08;12874;90.0372;89.7912
13.04.2019;16:39:38;12906;89.0805;89.7943
13.04.2019;16:40:08;12934;89.5016;89.7973
13.04.2019;16:40:38;12966;90.051;89.9408
13.04.2019;16:41:08;12994;91.0123;90.0842
13.04.2019;16:41:38;13026;91.1405;89.5044
13.04.2019;16:42:08;13054;90.8201;87.8838
13.04.2019;16:42:38;13086;90.1837;87.0018
13.04.2019;16:43:08;13114;90.1334;87.2948
13.04.2019;16:43:38;13146;89.9091;87.7312
13.04.2019;16:44:08;13174;88.9157;87.8929
13.04.2019;16:44:38;13206;89.8587;88.3294
13.04.2019;16:45:08;13234;89.5383;88.4697
13.04.2019;16:45:38;13266;90.7193;88.7658
13.04.2019;16:46:08;13294;90.2707;88.7688
13.04.2019;16:46:38;13326;89.9823;88.7658
13.04.2019;16:47:08;13354;89.8129;88.7658
13.04.2019;16:47:38;13386;90.0052;88.3324
13.04.2019;16:48:08;13414;90.1013;88.1829
13.04.2019;16:48:38;13446;90.0144;88.1737
13.04.2019;16:49:08;13474;89.9411;88.4575
13.04.2019;16:49:38;13506;89.8725;88.6193
13.04.2019;16:50:08;13534;89.8541;88.9092
13.04.2019;16:50:38;13566;89.8862;89.2205
13.04.2019;16:51:08;13594;89.9274;89.367
13.04.2019;16:51:38;13626;89.8816;90.3833
13.04.2019;16:52:08;13654;89.5978;91.1219
13.04.2019;16:52:38;13686;90.4859;91.5705
13.04.2019;16:53:08;13714;90.6598;92.01
13.04.2019;16:53:38;13746;90.1608;92.4525
13.04.2019;16:54:08;13774;90.1013;92.5868
13.04.2019;16:54:38;13806;90.0922;92.1504
13.04.2019;16:55:08;13834;90.756;92.01
13.04.2019;16:55:38;13866;89.7168;92.01
13.04.2019;16:56:08;13894;90.1746;92.0131
13.04.2019;16:56:38;13926;89.8313;92.4586
13.04.2019;16:57:08;13954;89.9411;92.1687
13.04.2019;16:57:38;13986;90.1975;92.1718
13.04.2019;16:58:08;14014;90.1059;92.892
13.04.2019;16:58:38;14046;90.0556;93.3529
13.04.2019;16:59:08;14074;89.8221;93.6397
13.04.2019;16:59:38;14107;89.2407;93.3498
13.04.2019;17:00:08;14134;88.9798;93.3315
13.04.2019;17:00:38;14166;89.1537;93.362
13.04.2019;17:01:08;14194;90.1196;93.3437
13.04.2019;17:01:38;14226;90.1975;93.3437
13.04.2019;17:02:08;14254;89.9182;93.3376
13.04.2019;17:02:38;14286;91.081;93.7862
13.04.2019;17:03:08;14314;91.1771;94.2227
13.04.2019;17:03:38;14342;90.4538;92.8981
13.04.2019;17:04:08;14375;90.2524;92.4617
13.04.2019;17:04:38;14406;90.0922;92.9042
13.04.2019;17:05:08;14435;90.0968;93.4963
13.04.2019;17:05:38;14467;89.0851;93.2033
13.04.2019;17:06:08;14495;89.1492;93.3498
13.04.2019;17:06:38;14527;89.8221;93.3529
13.04.2019;17:07:08;14555;90.1151;94.0853
13.04.2019;17:07:38;14587;90.1151;93.6489
15.04.2019;14:30:53;4721;0;0
15.04.2019;14:31:23;4749;0;0
15.04.2019;15:01:46;63;0;0
15.04.2019;15:02:16;91;0;0
15.04.2019;15:02:46;123;0;0
15.04.2019;15:03:16;151;0;0
15.04.2019;15:03:46;183;0;0
15.04.2019;15:04:16;211;0;0
15.04.2019;15:04:46;239;0;0
15.04.2019;15:05:16;271;-48.5;0
15.04.2019;15:05:46;303;30.448;71.88
15.04.2019;15:06:16;331;30.475;72.891
15.04.2019;15:06:46;363;30.457;73.779
15.04.2019;15:07:16;391;30.376;74.499
15.04.2019;15:07:46;423;29.9935;75.378
15.04.2019;15:08:16;451;29.7685;76.104
15.04.2019;15:08:46;483;29.449;76.686
15.04.2019;15:09:16;511;29.134;77.265
15.04.2019;15:09:46;543;29.071;77.703
15.04.2019;15:10:16;571;28.945;78.291
15.04.2019;15:10:46;603;28.909;78.735
15.04.2019;15:11:16;631;28.918;79.173
15.04.2019;15:11:46;663;28.9045;79.458
15.04.2019;15:12:16;691;28.846;79.896
15.04.2019;15:12:46;723;28.828;80.202
15.04.2019;15:13:16;751;28.801;80.469
15.04.2019;15:13:46;783;28.7425;80.622
15.04.2019;15:14:16;811;28.738;80.928
15.04.2019;15:14:46;843;28.6435;81.21
15.04.2019;15:15:16;871;28.603;81.363
15.04.2019;15:15:46;903;28.693;81.486
15.04.2019;15:16:16;931;28.72;81.801
15.04.2019;15:16:46;963;28.828;81.951
15.04.2019;15:17:16;991;28.783;82.233
15.04.2019;15:17:46;1023;28.8145;82.239
15.04.2019;15:18:16;1051;28.9135;82.386
15.04.2019;15:18:46;1083;29.0395;82.533
15.04.2019;15:19:16;1111;29.08;82.668
15.04.2019;15:19:46;1139;29.1385;82.809
15.04.2019;15:20:16;1171;29.125;82.818
15.04.2019;15:20:46;1203;29.17;82.974
15.04.2019;15:21:16;1231;29.179;83.106
15.04.2019;15:21:46;1259;29.1835;83.109
15.04.2019;15:22:16;1291;29.17;83.256
15.04.2019;15:22:46;1323;29.1835;83.403
15.04.2019;15:23:16;1351;29.1925;83.409
15.04.2019;15:23:46;1383;29.197;83.415
15.04.2019;15:24:16;1411;29.197;83.553
15.04.2019;15:24:46;1439;29.188;83.685
15.04.2019;15:25:16;1471;29.2735;83.688
15.04.2019;15:25:46;1503;29.2825;83.688
15.04.2019;15:26:16;1531;29.2915;83.685
15.04.2019;15:26:46;1559;29.359;83.829
15.04.2019;15:27:16;1591;29.35;83.976
15.04.2019;15:27:46;1623;29.3365;84.129
15.04.2019;15:28:16;1651;29.3635;84.138
15.04.2019;15:28:46;1683;29.2375;84.135
15.04.2019;15:29:16;1711;29.215;84.138
15.04.2019;15:29:46;1739;29.035;84.135
15.04.2019;15:30:16;1771;28.8505;84.276
15.04.2019;15:30:46;1799;28.513;84.423
15.04.2019;15:31:16;1831;28.459;84.429
15.04.2019;15:31:46;1859;28.279;84.423
15.04.2019;15:32:16;1891;28.3915;84.429
15.04.2019;15:32:46;1919;28.441;84.429
15.04.2019;15:33:16;1951;28.3555;84.582
15.04.2019;15:33:46;1983;28.783;84.573
15.04.2019;15:34:16;2011;28.774;84.576
15.04.2019;15:34:46;2043;28.639;84.567
15.04.2019;15:35:16;2071;28.3285;84.567
